Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2017","2017","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2018","2018","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2019","2019","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2020","2020","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2017","2017","t","389.51","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2018","2018","t","158.76","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2019","2019","t","164.2","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2020","2020","t","12.46","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1312","Insecticides – Carbamates","2017","2017","t","16.54","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1312","Insecticides – Carbamates","2018","2018","t","14.22","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1312","Insecticides – Carbamates","2019","2019","t","11.83","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1312","Insecticides – Carbamates","2020","2020","t","10.03","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2017","2017","t","25.11","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2018","2018","t","13.65","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2019","2019","t","23.83","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2020","2020","t","26.25","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2017","2017","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2018","2018","t","1.28","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2019","2019","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1314","Insecticides - Biopesticides","2020","2020","t","6.77","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1315","Insecticides - nes","2017","2017","t","461.39","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1315","Insecticides - nes","2018","2018","t","498.47","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1315","Insecticides - nes","2019","2019","t","625.48","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1315","Insecticides - nes","2020","2020","t","395.44","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1354","Mineral Oils","2017","2017","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1354","Mineral Oils","2018","2018","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1354","Mineral Oils","2019","2019","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1354","Mineral Oils","2020","2020","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1316","Mineral Oils","2017","2017","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1316","Mineral Oils","2018","2018","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1316","Mineral Oils","2019","2019","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1316","Mineral Oils","2020","2020","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1320","Herbicides","2017","2017","t","1899.47","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1320","Herbicides","2018","2018","t","1938.9","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1320","Herbicides","2019","2019","t","2222.36","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1320","Herbicides","2020","2020","t","2401.92","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1321","Herbicides – Phenoxy hormone products","2017","2017","t","55.38","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1321","Herbicides – Phenoxy hormone products","2018","2018","t","64.44","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1321","Herbicides – Phenoxy hormone products","2019","2019","t","79.03","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1321","Herbicides – Phenoxy hormone products","2020","2020","t","80.24","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1322","Herbicides – Triazines","2017","2017","t","79.69","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1322","Herbicides – Triazines","2018","2018","t","85.98","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1322","Herbicides – Triazines","2019","2019","t","89.83","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1322","Herbicides – Triazines","2020","2020","t","89.3","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1323","Herbicides – Amides","2017","2017","t","162.57","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1323","Herbicides – Amides","2018","2018","t","124.91","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1323","Herbicides – Amides","2019","2019","t","128.15","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1323","Herbicides – Amides","2020","2020","t","164.51","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1324","Herbicides – Carbamates","2017","2017","t","1.62","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1324","Herbicides – Carbamates","2018","2018","t","1.67","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1324","Herbicides – Carbamates","2019","2019","t","2.17","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1324","Herbicides – Carbamates","2020","2020","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1325","Herbicides – Dinitroanilines","2017","2017","t","52.1","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1325","Herbicides – Dinitroanilines","2018","2018","t","44.28","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1325","Herbicides – Dinitroanilines","2019","2019","t","60.45","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1325","Herbicides – Dinitroanilines","2020","2020","t","67.64","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1326","Herbicides – Urea derivates","2017","2017","t","18","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1326","Herbicides – Urea derivates","2018","2018","t","9.29","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1326","Herbicides – Urea derivates","2019","2019","t","10.75","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1326","Herbicides – Urea derivates","2020","2020","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1328","Herbicides – Sulfonyl ureas","2017","2017","t","3.25","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1328","Herbicides – Sulfonyl ureas","2018","2018","t","4.86","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1328","Herbicides – Sulfonyl ureas","2019","2019","t","6.22","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1328","Herbicides – Sulfonyl ureas","2020","2020","t","7","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1329","Herbicides – Bipiridils","2017","2017","t","18.91","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1329","Herbicides – Bipiridils","2018","2018","t","23.58","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1329","Herbicides – Bipiridils","2019","2019","t","19.79","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1329","Herbicides – Bipiridils","2020","2020","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1330","Herbicides – Uracil","2017","2017","t","0.1","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1330","Herbicides – Uracil","2018","2018","t","0.24","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1330","Herbicides – Uracil","2019","2019","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1330","Herbicides – Uracil","2020","2020","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1327","Herbicides - nes","2017","2017","t","1500.97","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1327","Herbicides - nes","2018","2018","t","1579.65","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1327","Herbicides - nes","2019","2019","t","1825.97","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1327","Herbicides - nes","2020","2020","t","1989.92","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1331","Fungicides and Bactericides","2017","2017","t","4181.27","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1331","Fungicides and Bactericides","2018","2018","t","4335.17","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1331","Fungicides and Bactericides","2019","2019","t","5767.49","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","t","6401.93","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1332","Fung & Bact – Inorganics","2017","2017","t","2399.47","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1332","Fung & Bact – Inorganics","2018","2018","t","2624.31","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1332","Fung & Bact – Inorganics","2019","2019","t","3800.48","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1332","Fung & Bact – Inorganics","2020","2020","t","4465.67","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1333","Fung & Bact – Dithiocarbamates","2017","2017","t","775.64","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1333","Fung & Bact – Dithiocarbamates","2018","2018","t","746.02","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1333","Fung & Bact – Dithiocarbamates","2019","2019","t","707.46","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1333","Fung & Bact – Dithiocarbamates","2020","2020","t","727.12","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1334","Fung & Bact – Benzimidazoles","2017","2017","t","5.05","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1334","Fung & Bact – Benzimidazoles","2018","2018","t","25.2","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1334","Fung & Bact – Benzimidazoles","2019","2019","t","25.2","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1334","Fung & Bact – Benzimidazoles","2020","2020","t","40.75","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1335","Fung & Bact – Triazoles, diazoles","2017","2017","t","72.75","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1335","Fung & Bact – Triazoles, diazoles","2018","2018","t","60.68","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1335","Fung & Bact – Triazoles, diazoles","2019","2019","t","54.68","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1335","Fung & Bact – Triazoles, diazoles","2020","2020","t","69.67","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1336","Fung & Bact – Diazines, morpholines","2017","2017","t","27.99","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1336","Fung & Bact – Diazines, morpholines","2018","2018","t","32.4","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1336","Fung & Bact – Diazines, morpholines","2019","2019","t","27.49","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1336","Fung & Bact – Diazines, morpholines","2020","2020","t","39.71","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1338","Fung & Bact - Biopesticides","2017","2017","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1338","Fung & Bact - Biopesticides","2018","2018","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1338","Fung & Bact - Biopesticides","2019","2019","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1338","Fung & Bact - Biopesticides","2020","2020","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1337","Fung & Bact - nes","2017","2017","t","882.62","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1337","Fung & Bact - nes","2018","2018","t","846.57","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1337","Fung & Bact - nes","2019","2019","t","1152.17","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1337","Fung & Bact - nes","2020","2020","t","1059.01","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1341","Plant Growth Regulators","2017","2017","t","5.75","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1341","Plant Growth Regulators","2018","2018","t","3.46","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1341","Plant Growth Regulators","2019","2019","t","5.05","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1341","Plant Growth Regulators","2020","2020","t","8.59","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1345","Rodenticides","2017","2017","t","0","I","Imputed value","Imputed value"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1345","Rodenticides","2018","2018","t","0","I","Imputed value","Imputed value"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1345","Rodenticides","2019","2019","t","0","I","Imputed value","Imputed value"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1345","Rodenticides","2020","2020","t","0","I","Imputed value","Imputed value"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1346","Rodenticides – Anti-coagulants","2017","2017","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1346","Rodenticides – Anti-coagulants","2018","2018","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1346","Rodenticides – Anti-coagulants","2019","2019","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1346","Rodenticides – Anti-coagulants","2020","2020","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1348","Rodenticides – Cyanide Generators","2017","2017","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1348","Rodenticides – Cyanide Generators","2018","2018","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1348","Rodenticides – Cyanide Generators","2019","2019","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1348","Rodenticides – Cyanide Generators","2020","2020","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1349","Rodenticides – Hypercalcaemics","2017","2017","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1349","Rodenticides – Hypercalcaemics","2018","2018","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1349","Rodenticides – Hypercalcaemics","2019","2019","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1349","Rodenticides – Hypercalcaemics","2020","2020","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1350","Rodenticides – Narcotics","2017","2017","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1350","Rodenticides – Narcotics","2018","2018","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1350","Rodenticides – Narcotics","2019","2019","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1350","Rodenticides – Narcotics","2020","2020","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1347","Rodenticides – Other","2017","2017","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1347","Rodenticides – Other","2018","2018","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1347","Rodenticides – Other","2019","2019","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1347","Rodenticides – Other","2020","2020","","","","",""
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1355","Other Pesticides nes","2017","2017","t","0.33","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1355","Other Pesticides nes","2018","2018","t","1094.67","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1355","Other Pesticides nes","2019","2019","t","1.61","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1355","Other Pesticides nes","2020","2020","t","2.47","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2017","2017","t","11548.21","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","642","Romania","5159","Use per area of cropland","1357","Pesticides (total)","2017","2017","kg/ha","1.29","E","Estimated value","Estimated Value"
"RP","Pesticides Use","642","Romania","5172","Use per capita","1357","Pesticides (total)","2017","2017","kg/cap","0.59","E","Estimated value","Estimated Value"
"RP","Pesticides Use","642","Romania","5173","Use per value of agricultural production","1357","Pesticides (total)","2017","2017","g/Int$","0.68","E","Estimated value","Estimated Value"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","t","11107.63","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","642","Romania","5159","Use per area of cropland","1357","Pesticides (total)","2018","2018","kg/ha","1.22","E","Estimated value","Estimated Value"
"RP","Pesticides Use","642","Romania","5172","Use per capita","1357","Pesticides (total)","2018","2018","kg/cap","0.57","E","Estimated value","Estimated Value"
"RP","Pesticides Use","642","Romania","5173","Use per value of agricultural production","1357","Pesticides (total)","2018","2018","g/Int$","0.64","E","Estimated value","Estimated Value"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","t","9046.66","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","642","Romania","5159","Use per area of cropland","1357","Pesticides (total)","2019","2019","kg/ha","0.96","E","Estimated value","Estimated Value"
"RP","Pesticides Use","642","Romania","5172","Use per capita","1357","Pesticides (total)","2019","2019","kg/cap","0.46","E","Estimated value","Estimated Value"
"RP","Pesticides Use","642","Romania","5173","Use per value of agricultural production","1357","Pesticides (total)","2019","2019","g/Int$","0.55","E","Estimated value","Estimated Value"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","8700.09","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","642","Romania","5159","Use per area of cropland","1357","Pesticides (total)","2020","2020","kg/ha","0.98","E","Estimated value","Estimated Value"
"RP","Pesticides Use","642","Romania","5172","Use per capita","1357","Pesticides (total)","2020","2020","kg/cap","0.45","E","Estimated value","Estimated Value"
"RP","Pesticides Use","642","Romania","5173","Use per value of agricultural production","1357","Pesticides (total)","2020","2020","g/Int$","0.69","E","Estimated value","Estimated Value"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1309","Insecticides","2017","2017","t","1024.26","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1309","Insecticides","2018","2018","t","1060.34","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1309","Insecticides","2019","2019","t","924.19","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1309","Insecticides","2020","2020","t","564.25","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2017","2017","","","","",""
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2018","2018","","","","",""
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2019","2019","","","","",""
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2020","2020","t","0.25","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2017","2017","t","185.88","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2018","2018","t","209.76","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2019","2019","t","194.73","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2020","2020","t","56.27","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1312","Insecticides – Carbamates","2017","2017","t","2.98","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1312","Insecticides – Carbamates","2018","2018","t","4.09","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1312","Insecticides – Carbamates","2019","2019","t","7.67","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1312","Insecticides – Carbamates","2020","2020","t","0.2","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2017","2017","t","132.12","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2018","2018","t","183.48","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2019","2019","t","169.05","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2020","2020","t","107.61","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1314","Insecticides - Biopesticides","2017","2017","","","","",""
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1314","Insecticides - Biopesticides","2018","2018","","","","",""
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1314","Insecticides - Biopesticides","2019","2019","","","","",""
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1314","Insecticides - Biopesticides","2020","2020","","","","",""
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1315","Insecticides - nes","2017","2017","t","629.07","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1315","Insecticides - nes","2018","2018","t","619.9","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1315","Insecticides - nes","2019","2019","t","446.42","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1315","Insecticides - nes","2020","2020","t","301.52","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1354","Mineral Oils","2017","2017","","","","",""
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1354","Mineral Oils","2018","2018","","","","",""
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1354","Mineral Oils","2019","2019","","","","",""
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1354","Mineral Oils","2020","2020","","","","",""
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1316","Mineral Oils","2017","2017","","","","",""
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1316","Mineral Oils","2018","2018","","","","",""
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1316","Mineral Oils","2019","2019","","","","",""
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1316","Mineral Oils","2020","2020","","","","",""
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1320","Herbicides","2017","2017","t","5486.48","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1320","Herbicides","2018","2018","t","5187.91","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1320","Herbicides","2019","2019","t","4012.72","X","Figure from international organizations","Figure from international organizations"
